,lat,lon,nir,red,date,szen,yday,sif,b1,b2,sza
11643,25.875,-5.875,0.3822,0.31939998,2016-06-05,32.46,2016157.0,-0.022634935,3513.0,4071.0,18.847368
11644,25.625,-5.875,0.4064,0.3376,2016-06-05,32.46,2016157.0,0.026573373,3703.0,4193.0,18.833738
11645,25.625,43.625,0.44619998,0.3683,2016-06-05,31.09,2016157.0,-0.26045844,3929.0,4687.0,18.871819
11646,25.375,43.625,0.42209998,0.35439998,2016-06-05,31.08,2016157.0,-0.47488308,3685.0,4325.0,18.860435
11647,24.875,-5.625,0.2631,0.2338,2016-06-05,32.67,2016157.0,-0.026450956,2671.0,2989.0,18.937492
11648,24.625,-5.625,0.27249998,0.22549999,2016-06-05,32.68,2016157.0,-0.085191265,2454.0,2872.0,18.935463
11649,24.375,43.875,0.4069,0.34,2016-06-05,31.3,2016157.0,-0.11315683,3477.0,4067.0,18.97379
11650,23.625,-5.375,0.4463,0.3479,2016-06-05,32.92,2016157.0,-0.3943973,3768.0,4657.0,19.091532
11651,23.375,44.125,0.3276,0.2786,2016-06-05,31.56,2016157.0,-0.016603436,3010.0,3480.0,19.142382
11652,23.125,-104.125,0.2891,0.2253,2016-06-05,35.899998,2016157.0,0.18808903,1370.0,2390.0,19.18124
11653,22.625,-5.125,0.3479,0.2679,2016-06-05,33.21,2016157.0,-0.1995156,3070.0,3890.0,19.301817
11654,22.375,44.375,0.3403,0.2922,2016-06-05,31.849998,2016157.0,-0.19475274,2900.0,3280.0,19.367796
11655,21.625,-4.875,0.34219998,0.2694,2016-06-05,33.5,2016157.0,-0.053684104,2869.0,3568.0,19.561052
11656,21.375,-4.875,0.4321,0.3427,2016-06-05,33.53,2016157.0,-0.07186783,3499.0,4328.0,19.594574
11657,21.375,44.625,0.40919998,0.3362,2016-06-05,32.14,2016157.0,-0.019097667,3528.0,4238.0,19.638163
11658,21.125,44.625,0.3839,0.32,2016-06-05,32.18,2016157.0,-0.23212509,3288.0,3907.0,19.67337
11659,20.375,44.875,0.3998,0.2907,2016-06-05,32.48,2016157.0,0.77034646,2551.0,4303.0,19.95124
11660,20.125,44.875,0.42949998,0.317,2016-06-05,32.51,2016157.0,0.27695134,2978.0,4541.0,19.998718
11661,18.125,45.375,0.41079998,0.33229998,2016-06-05,33.28,2016157.0,0.073657475,3528.0,4184.0,20.796246
11662,17.875,45.375,0.4711,0.37809998,2016-06-05,33.32,2016157.0,-0.06089459,3976.0,4872.0,20.862354
11663,17.125,-3.875,0.5177,0.4052,2016-06-05,35.07,2016157.0,-0.050569497,4393.0,5611.0,21.197546
11664,17.125,45.625,0.49699998,0.39339998,2016-06-05,33.69,2016157.0,0.2151291,4015.0,4942.0,21.248535
11665,16.875,45.625,0.4868,0.38279998,2016-06-05,33.739998,2016157.0,0.008862969,3907.0,4696.0,21.31841
11666,15.875,45.875,0.42729998,0.3568,2016-06-05,34.19,2016157.0,0.027706088,3657.0,4344.0,21.831448
11667,14.875,-3.375,0.2819,0.213,2016-06-05,36.05,2016157.0,0.11728295,2229.0,3227.0,22.326147
11668,14.875,46.125,0.2983,0.2473,2016-06-05,34.66,2016157.0,-0.1239254,2633.0,3244.0,22.364656
11669,14.625,46.125,0.2949,0.249,2016-06-05,34.73,2016157.0,-0.065117225,2137.0,2573.0,22.460949
11670,13.625,46.375,0.1727,0.1511,2016-06-05,35.219997,2016157.0,-0.18994474,1597.0,1918.0,23.045616
11671,10.125,47.125,0.3981,0.31,2016-06-05,37.02,2016157.0,0.40085274,3503.0,4529.0,25.197771
11672,9.125,47.375,0.3581,0.2687,2016-06-05,37.59,2016157.0,0.30829546,2972.0,4068.0,25.891796
11673,6.875,-1.625,0.333,0.0972,2016-06-05,40.219997,2016157.0,1.3000402,643.0,3962.0,27.433615
11674,6.625,47.875,0.3536,0.2439,2016-06-05,39.02,2016157.0,-0.05341434,2731.0,3987.0,27.633451
11675,5.625,48.125,0.3383,0.282,2016-06-05,39.649998,2016157.0,0.08543976,2636.0,3856.0,28.392372
11676,2.875,98.125,0.2668,0.0716,2016-06-05,40.03,2016157.0,1.403741,378.0,3494.0,30.451773
11677,-2.375,-49.125,0.24569999,0.0848,2016-06-05,47.399998,2016157.0,1.3008,312.0,3375.0,34.69072
11678,-5.625,-48.375,0.2008,0.0611,2016-06-05,49.719997,2016157.0,1.1330577,506.0,3627.0,37.483437
11679,-5.875,-48.375,0.28959998,0.0547,2016-06-05,49.86,2016157.0,1.3070534,421.0,3348.0,37.668537
11680,-8.125,-47.875,0.29549998,0.1507,2016-06-05,51.48,2016157.0,0.47679347,392.0,2778.0,39.627068
11681,-9.375,-47.625,0.1822,0.0802,2016-06-05,52.37,2016157.0,0.40360925,581.0,2486.0,40.698982
11682,-10.375,-47.375,0.23269999,0.114099994,2016-06-05,53.129997,2016157.0,-0.034701563,670.0,2349.0,41.60843
11683,-11.375,-47.125,0.20809999,0.0665,2016-06-05,53.899998,2016157.0,0.23878227,760.0,2586.0,42.50772
11684,44.375,2.625,0.3694,0.106199995,2016-06-06,40.69,2016158.0,1.3630043,640.0,3969.0,25.419853
11685,44.125,101.625,0.38239998,0.315,2016-06-06,38.59,2016158.0,0.013597941,2890.0,3424.0,25.287891
11686,42.875,52.625,0.33879998,0.2787,2016-06-06,39.51,2016158.0,0.14811245,2678.0,3672.0,24.445276
11687,42.125,52.875,0.2279,0.18069999,2016-06-06,39.43,2016158.0,0.29000837,2180.0,3018.0,23.971294
11688,39.875,4.125,0.2501,0.0971,2016-06-06,40.43,2016158.0,0.40720725,722.0,1858.0,22.629244
11689,39.625,103.125,0.6584,0.66249996,2016-06-06,21.289999,2016158.0,-0.16406174,3349.0,3884.0,22.506298
11690,38.125,54.125,0.3206,0.27879998,2016-06-06,39.21,2016158.0,-0.14130707,2644.0,3264.0,21.709314
11691,36.625,5.125,0.2307,0.083299994,2016-06-06,40.5,2016158.0,0.8172564,669.0,3216.0,20.97924
11692,36.375,54.625,0.20279999,0.13589999,2016-06-06,39.2,2016158.0,0.12935562,1742.0,2588.0,20.879734
11693,35.625,54.875,0.2418,0.21579999,2016-06-06,39.26,2016158.0,-0.0033593632,2270.0,2595.0,20.560398
11694,34.875,5.625,0.359,0.2936,2016-06-06,20.88,2016158.0,0.38171813,3552.0,4494.0,20.253212
11695,34.625,55.125,0.29819998,0.25869998,2016-06-06,39.329998,2016158.0,0.02864677,2970.0,3490.0,20.171589
11696,33.875,55.375,0.3217,0.2947,2016-06-06,19.43,2016158.0,0.11164335,2542.0,2879.0,19.909863
11697,33.125,6.125,0.58889997,0.5,2016-06-06,40.82,2016158.0,-0.028081423,4290.0,5260.0,19.653112
11698,32.125,6.375,0.5444,0.4517,2016-06-06,40.86,2016158.0,0.07583724,4755.0,5758.0,19.368603
11699,31.875,55.875,0.3251,0.2956,2016-06-06,18.66,2016158.0,-0.21568301,2435.0,2886.0,19.321245
11700,31.125,6.625,0.4956,0.40989998,2016-06-06,41.04,2016158.0,-0.1078784,4249.0,5213.0,19.13425
11701,31.125,56.125,0.261,0.2198,2016-06-06,39.719997,2016158.0,-0.15780665,2612.0,3064.0,19.160992
11702,30.875,56.125,0.2783,0.23439999,2016-06-06,39.69,2016158.0,-0.14167994,2572.0,3248.0,19.09513
11703,30.375,6.875,0.5038,0.4192,2016-06-06,41.21,2016158.0,-0.4080172,4294.0,5298.0,19.006264
11704,30.125,56.375,0.4052,0.3725,2016-06-06,18.279999,2016158.0,0.23974307,2325.0,2692.0,18.977125
11705,29.125,56.625,0.46649998,0.3972,2016-06-06,40.05,2016158.0,-0.24268712,2337.0,2814.0,18.84394
11706,28.875,106.125,0.2164,0.0823,2016-06-06,38.719997,2016158.0,1.1871337,543.0,3418.0,18.828236
11707,28.375,7.375,0.3848,0.3364,2016-06-06,41.559998,2016158.0,-0.05217071,3909.0,4906.0,18.768301
11708,28.125,56.875,0.2375,0.2023,2016-06-06,40.239998,2016158.0,-0.124708205,1513.0,1888.0,18.756304
11709,27.875,106.375,0.2366,0.0585,2016-06-06,38.94,2016158.0,0.75128746,719.0,3278.0,18.758366
11710,27.375,7.625,0.456,0.3829,2016-06-06,41.829998,2016158.0,-0.08101931,4030.0,4818.0,18.72344
11711,27.125,57.125,0.22479999,0.1909,2016-06-06,40.44,2016158.0,0.13710988,2263.0,2610.0,18.728323
11712,26.875,106.625,0.2254,0.084,2016-06-06,39.11,2016158.0,1.0770407,779.0,3455.0,18.74102
11713,26.375,7.875,0.40609998,0.3484,2016-06-06,19.5,2016158.0,0.05083779,2318.0,2921.0,18.742722
11714,25.875,106.875,0.2854,0.1936,2016-06-06,39.37,2016158.0,1.2858799,365.0,4042.0,18.773836
11715,24.875,107.125,0.24509999,0.069299996,2016-06-06,39.64,2016158.0,1.2650303,424.0,4038.0,18.883123
11716,24.375,8.375,0.4865,0.41169998,2016-06-06,19.689999,2016158.0,-0.25955322,3886.0,4684.0,18.931787
11717,23.875,107.375,0.2609,0.0475,2016-06-06,39.899998,2016158.0,1.2033899,418.0,3717.0,19.025688
11718,23.375,8.625,0.4267,0.37109998,2016-06-06,42.879997,2016158.0,-0.45654884,3730.0,4450.0,19.106737
11719,23.125,58.125,0.1575,0.1371,2016-06-06,41.54,2016158.0,0.070704035,1720.0,2040.0,19.162344
11720,22.875,58.125,0.1525,0.1296,2016-06-06,41.559998,2016158.0,0.120251134,1480.0,1720.0,19.180386
11721,22.125,8.875,0.5243,0.42589998,2016-06-06,19.98,2016158.0,-0.23524271,4210.0,5180.0,19.354475
11722,22.125,58.375,0.3725,0.31219998,2016-06-06,41.84,2016158.0,0.086460434,3130.0,3770.0,19.398743
11723,21.875,58.375,0.37449998,0.32029998,2016-06-06,41.879997,2016158.0,-0.19352242,3210.0,3820.0,19.425833
11724,20.875,58.625,0.4358,0.35779998,2016-06-06,42.21,2016158.0,0.06259269,3836.0,4736.0,19.722757
11725,18.875,9.625,0.37539998,0.30969998,2016-06-06,44.37,2016158.0,-0.1875386,2707.0,3343.0,20.420431
11726,17.875,9.875,0.53319997,0.43739998,2016-06-06,44.8,2016158.0,0.00634137,4365.0,5309.0,20.844618
11727,15.625,10.375,0.5295,0.43429998,2016-06-06,45.77,2016158.0,-0.115980335,4399.0,5460.0,21.9203
11728,14.625,10.625,0.39499998,0.3028,2016-06-06,46.17,2016158.0,0.032067306,3176.0,4397.0,22.479683
11729,14.375,10.625,0.4094,0.3278,2016-06-06,46.28,2016158.0,-0.3787289,3571.0,4712.0,22.576925
11730,13.375,10.875,0.44889998,0.34849998,2016-06-06,46.71,2016158.0,-0.23047055,3605.0,4941.0,23.164785
11731,12.375,11.125,0.396,0.2979,2016-06-06,47.19,2016158.0,-0.03874861,3106.0,4372.0,23.79052
11732,12.125,11.125,0.3893,0.30089998,2016-06-06,47.27,2016158.0,0.39036146,3054.0,4197.0,23.902739
11733,11.125,11.375,0.3215,0.2487,2016-06-06,47.789997,2016158.0,-0.11367279,2305.0,3326.0,24.551184
11734,1.875,13.375,0.20109999,0.0352,2016-06-06,52.84,2016158.0,0.72273064,290.0,2975.0,31.290579
11735,-1.125,112.875,0.22299999,0.124699995,2016-06-06,51.879997,2016158.0,1.0360463,263.0,3133.0,33.685627
11736,-2.375,113.125,0.37449998,0.2376,2016-06-06,52.68,2016158.0,0.8062226,217.0,3093.0,34.711834
11737,-5.125,14.875,0.1927,0.0828,2016-06-06,57.09,2016158.0,0.608345,598.0,2522.0,37.085987
11738,-6.375,15.125,0.1741,0.0844,2016-06-06,57.94,2016158.0,0.3510068,610.0,2113.0,38.149364
11739,-6.625,15.125,0.1726,0.13669999,2016-06-06,58.01,2016158.0,0.18584025,604.0,1720.0,38.339817
11740,-7.375,15.375,0.1607,0.092999995,2016-06-06,58.629997,2016158.0,0.1835919,592.0,1690.0,39.036034
11741,-7.625,15.375,0.1545,0.0815,2016-06-06,58.699997,2016158.0,0.2738954,544.0,1812.0,39.222057
11742,-8.625,15.625,0.1546,0.0937,2016-06-06,59.399998,2016158.0,0.1600282,601.0,1845.0,40.123
11743,-8.875,15.625,0.16129999,0.0985,2016-06-06,59.53,2016158.0,0.06279783,570.0,1681.0,40.307594
11744,-9.875,15.875,0.1776,0.0618,2016-06-06,60.19,2016158.0,0.34975818,445.0,2266.0,41.208588
11745,-10.875,16.125,0.1717,0.0769,2016-06-06,60.91,2016158.0,0.19237812,621.0,1935.0,42.10583
11746,-11.125,16.125,0.1733,0.0786,2016-06-06,61.05,2016158.0,0.08894764,662.0,1995.0,42.301365
11747,-12.125,16.375,0.1909,0.1082,2016-06-06,61.73,2016158.0,0.0024965375,878.0,2012.0,43.209724
11748,-12.375,16.375,0.18239999,0.1047,2016-06-06,61.89,2016158.0,0.14794786,875.0,2034.0,43.402817
11749,-13.375,16.625,0.18439999,0.0729,2016-06-06,62.579998,2016158.0,0.25912055,676.0,2124.0,44.315063
11750,-14.375,16.875,0.20019999,0.0726,2016-06-06,63.3,2016158.0,0.18265623,684.0,2216.0,45.23276
11751,-14.625,16.875,0.20289999,0.0806,2016-06-06,63.44,2016158.0,0.15135548,760.0,2286.0,45.42762
11752,-15.375,17.125,0.2269,0.092599995,2016-06-06,64.049995,2016158.0,0.49706843,640.0,2472.0,46.143368
11753,-15.625,17.125,0.2173,0.0938,2016-06-06,64.15,2016158.0,0.44520792,701.0,2395.0,46.344734
11754,-16.625,17.375,0.2392,0.113699995,2016-06-06,64.88,2016158.0,0.106903695,1159.0,2543.0,47.268265
11755,-16.875,17.375,0.2478,0.1343,2016-06-06,65.01,2016158.0,0.1508352,1118.0,2509.0,47.468548
11756,-17.625,17.625,0.23889999,0.1387,2016-06-06,65.61,2016158.0,0.3006071,1431.0,2686.0,48.187103
11757,-17.875,17.625,0.2394,0.1523,2016-06-06,65.74,2016158.0,-0.20695056,1253.0,2603.0,48.387115
11758,-18.875,17.875,0.1951,0.1209,2016-06-06,66.479996,2016158.0,0.047073383,1242.0,2143.0,49.314537
11759,-19.125,17.875,0.1972,0.1193,2016-06-06,66.59,2016158.0,0.026466593,1092.0,2050.0,49.522415
11760,-19.875,18.125,0.3446,0.281,2016-06-06,67.17,2016158.0,0.12919904,1388.0,2294.0,50.247005
11761,-24.125,19.125,0.4894,0.4037,2016-06-06,70.29,2016158.0,0.3682613,1798.0,2829.0,54.168667
11762,-26.125,19.625,0.306,0.2033,2016-06-06,71.76,2016158.0,-0.22578685,2078.0,3171.0,56.031956
11763,-26.375,19.625,0.28759998,0.20099999,2016-06-06,71.93,2016158.0,-0.032371562,1975.0,2926.0,56.243107
11764,-27.125,19.875,0.2941,0.2182,2016-06-06,72.5,2016158.0,-0.23195077,2041.0,2963.0,56.971428
11765,-27.375,19.875,0.2897,0.2121,2016-06-06,72.67,2016158.0,0.14096609,2071.0,2894.0,57.17594
11766,-28.125,20.125,0.21869999,0.166,2016-06-06,73.25,2016158.0,-0.18759312,1498.0,2094.0,57.910404
11767,-28.375,20.125,0.1979,0.1463,2016-06-06,73.38,2016158.0,0.0063280556,1366.0,1969.0,58.11254
11768,-29.125,20.375,0.3136,0.23429999,2016-06-06,73.979996,2016158.0,-0.21877016,2528.0,3454.0,58.843918
11769,-29.375,20.375,0.3031,0.2411,2016-06-06,74.13,2016158.0,-0.011886427,2552.0,3261.0,59.046642
11770,-30.125,20.625,0.2543,0.2126,2016-06-06,74.74,2016158.0,0.057871483,1886.0,2417.0,59.782677
11771,-30.375,20.625,0.18879999,0.1661,2016-06-06,74.89,2016158.0,0.08839139,1561.0,1881.0,59.983093
11772,-31.125,20.875,0.2021,0.1554,2016-06-06,75.479996,2016158.0,0.12624677,1723.0,2315.0,60.715015
11773,44.125,16.625,0.255,0.0404,2016-06-07,31.3,2016159.0,1.2516617,429.0,3725.0,25.157543
11774,43.875,115.625,0.24,0.1617,2016-06-07,29.38,2016159.0,0.15946822,1798.0,2721.0,25.007408
11775,43.125,115.875,0.3387,0.2061,2016-06-07,29.06,2016159.0,0.35085592,2036.0,3475.0,24.525272
11776,42.375,116.125,0.2482,0.1148,2016-06-07,28.73,2016159.0,0.13431607,1418.0,2629.0,24.046392
11777,41.625,116.375,0.2835,0.0437,2016-06-07,28.439999,2016159.0,0.32976568,1077.0,2786.0,23.582764
11778,40.375,17.875,0.22029999,0.1043,2016-06-07,30.029999,2016159.0,0.3964904,1146.0,2609.0,22.810093
11779,40.125,116.875,0.2777,0.1153,2016-06-07,27.89,2016159.0,0.87934506,1069.0,2993.0,22.687893
11780,39.375,67.625,0.253,0.1344,2016-06-07,28.67,2016159.0,0.1286936,1326.0,2717.0,22.267563
11781,39.125,-80.625,0.3134,0.0898,2016-06-07,31.929998,2016159.0,2.3628306,253.0,4464.0,22.090418
11782,38.625,67.875,0.2306,0.1314,2016-06-07,28.47,2016159.0,0.5044811,1097.0,2674.0,21.866499
11783,36.875,68.375,0.3191,0.2685,2016-06-07,28.039999,2016159.0,-0.105289735,2944.0,3563.0,21.012506
11784,36.625,-79.875,0.32369998,0.0664,2016-06-07,31.539999,2016159.0,1.4439634,535.0,3975.0,20.859314
11785,36.125,68.625,0.2913,0.18969999,2016-06-07,27.91,2016159.0,0.31893122,2537.0,3455.0,20.677135
11786,35.875,-79.625,0.3322,0.0951,2016-06-07,31.48,2016159.0,1.7897832,492.0,4094.0,20.530197
11787,35.125,68.875,0.19039999,0.114999995,2016-06-07,27.73,2016159.0,0.12968771,1509.0,2403.0,20.265812
11788,34.875,-79.375,0.3047,0.1467,2016-06-07,31.38,2016159.0,1.176544,566.0,3465.0,20.133556
11789,34.375,69.125,0.25169998,0.1638,2016-06-07,27.66,2016159.0,0.14603105,2264.0,3322.0,19.988495
11790,34.125,-79.125,0.2764,0.0712,2016-06-07,31.369999,2016159.0,1.079866,549.0,3332.0,19.862932
11791,32.625,69.625,0.1598,0.051999997,2016-06-07,27.51,2016159.0,0.48068488,863.0,3117.0,19.43595
11792,31.875,20.375,0.4297,0.3276,2016-06-07,28.76,2016159.0,-0.072123855,3904.0,4832.0,19.23041
11793,31.625,69.875,0.2471,0.15619999,2016-06-07,27.439999,2016159.0,0.226964,1835.0,2412.0,19.176159
11794,30.875,20.625,0.5492,0.4253,2016-06-07,28.73,2016159.0,1.06773,4497.0,5646.0,19.004381
11795,29.625,70.375,0.2511,0.19209999,2016-06-07,27.42,2016159.0,0.20447555,1959.0,2879.0,18.81476
11796,28.875,70.625,0.31399998,0.14109999,2016-06-07,27.5,2016159.0,0.9056204,1457.0,3376.0,18.752745
11797,28.625,70.625,0.3006,0.1531,2016-06-07,27.46,2016159.0,0.5088451,1636.0,3372.0,18.709038
11798,28.375,120.125,0.30719998,0.1538,2016-06-07,26.14,2016159.0,1.1557233,517.0,3372.0,18.700676
11799,28.125,21.375,0.4271,0.345,2016-06-07,28.93,2016159.0,-0.060631108,3435.0,4262.0,18.692614
11800,27.875,70.875,0.2947,0.24849999,2016-06-07,27.58,2016159.0,-0.24102253,2487.0,3068.0,18.69157
11801,27.625,70.875,0.3403,0.2911,2016-06-07,27.56,2016159.0,0.027774848,2911.0,3451.0,18.655424
11802,27.625,120.375,0.3444,0.19469999,2016-06-07,26.24,2016159.0,1.0097002,722.0,3430.0,18.68938
11803,26.875,21.625,0.4725,0.39119998,2016-06-07,29.05,2016159.0,-0.056138344,3772.0,4676.0,18.649439
11804,26.875,71.125,0.3486,0.2905,2016-06-07,27.699999,2016159.0,-0.03002476,3110.0,3759.0,18.683525
11805,26.625,71.125,0.3595,0.303,2016-06-07,27.68,2016159.0,0.21373081,3229.0,3799.0,18.658304
11806,25.875,71.375,0.3423,0.2814,2016-06-07,27.849998,2016159.0,0.021859271,2976.0,3637.0,18.725403
11807,25.625,71.375,0.32639998,0.2672,2016-06-07,27.849998,2016159.0,-0.11162156,2860.0,3571.0,18.713684
11808,24.875,71.625,0.3286,0.22199999,2016-06-07,28.039999,2016159.0,-0.117314994,2522.0,3801.0,18.825293
11809,24.625,71.625,0.2985,0.2026,2016-06-07,28.019999,2016159.0,0.081006706,2192.0,3671.0,18.82403
11810,23.875,22.375,0.52059996,0.4157,2016-06-07,29.63,2016159.0,-0.10623056,4268.0,5177.0,18.932842
11811,23.625,71.875,0.2716,0.17889999,2016-06-07,28.279999,2016159.0,0.09749758,2340.0,3330.0,18.98792
11812,22.625,72.125,0.19039999,0.14729999,2016-06-07,28.529999,2016159.0,-0.09179104,1720.0,2380.0,19.20586
11813,21.875,22.875,0.4931,0.37469998,2016-06-07,30.14,2016159.0,0.015045948,3930.0,4870.0,19.405725
11814,19.625,23.375,0.5234,0.4032,2016-06-07,30.9,2016159.0,-0.23212188,4023.0,4978.0,20.10307
11815,18.625,23.625,0.46589997,0.3621,2016-06-07,31.25,2016159.0,-0.24724294,3843.0,4730.0,20.5126
11816,15.125,24.375,0.4635,0.3669,2016-06-07,32.719997,2016159.0,-0.115833834,3737.0,4747.0,22.159206
11817,13.125,24.875,0.29459998,0.2314,2016-06-07,33.73,2016159.0,-0.019452993,2439.0,3254.0,23.323645
11818,12.875,24.875,0.3453,0.2697,2016-06-07,33.809998,2016159.0,-0.35874188,2584.0,3430.0,23.446167
11819,11.875,25.125,0.32099998,0.2455,2016-06-07,34.35,2016159.0,0.31666854,2572.0,3577.0,24.077734
11820,10.875,25.375,0.3594,0.271,2016-06-07,34.93,2016159.0,-0.098541565,2619.0,3731.0,24.745604
11821,10.625,25.375,0.26459998,0.1881,2016-06-07,34.989998,2016159.0,0.08681954,2123.0,3261.0,24.860727
11822,9.375,25.625,0.557,0.3988,2016-06-07,35.69,2016159.0,0.5252911,1078.0,3076.0,25.69142
11823,6.875,125.125,0.3622,0.1594,2016-06-07,34.579998,2016159.0,1.506939,232.0,3838.0,27.503742
11824,6.625,125.125,0.3033,0.1204,2016-06-07,34.7,2016159.0,1.4742278,436.0,3548.0,27.646088
11825,5.625,125.375,0.1434,0.080699995,2016-06-07,35.37,2016159.0,0.1933656,834.0,2464.0,28.418476
11826,3.625,26.875,0.34199998,0.138,2016-06-07,39.27,2016159.0,1.1729239,331.0,3524.0,29.91461
11827,3.125,-71.875,0.66099995,0.55979997,2016-06-07,42.26,2016159.0,0.9789096,525.0,2894.0,30.327179
11828,2.625,27.125,0.34019998,0.1891,2016-06-07,39.94,2016159.0,0.75681806,272.0,3085.0,30.72247
11829,2.375,27.125,0.3011,0.102699995,2016-06-07,40.09,2016159.0,0.85169107,261.0,2873.0,30.887049
11830,1.375,27.375,0.3296,0.20199999,2016-06-07,40.78,2016159.0,1.0089538,253.0,3051.0,31.71282
11831,0.625,-71.375,0.3119,0.20089999,2016-06-07,43.87,2016159.0,0.9355286,242.0,3005.0,32.297318
11832,0.375,27.625,0.227,0.0514,2016-06-07,41.489998,2016159.0,0.80331206,260.0,3019.0,32.533092
11833,0.125,27.625,0.2233,0.0477,2016-06-07,41.629997,2016159.0,0.8259751,278.0,2849.0,32.702892
11834,-0.875,27.875,0.206,0.0403,2016-06-07,42.37,2016159.0,0.68844104,219.0,2569.0,33.548885
11835,-1.125,27.875,0.2015,0.0453,2016-06-07,42.51,2016159.0,0.72145367,245.0,2725.0,33.717724
11836,-2.125,28.125,0.1795,0.0335,2016-06-07,43.239998,2016159.0,0.75229985,285.0,2387.0,34.57812
11837,-3.375,28.375,0.1696,0.0396,2016-06-07,44.129997,2016159.0,0.45558333,166.0,2336.0,35.619175
11838,-4.625,28.625,0.1744,0.0846,2016-06-07,45.07,2016159.0,0.14978872,783.0,1857.0,36.667812
11839,-5.125,-70.125,0.32979998,0.1848,2016-06-07,47.879997,2016159.0,0.5799683,279.0,3058.0,37.118053
11840,-5.625,28.875,0.1924,0.0665,2016-06-07,45.809998,2016159.0,0.28410214,546.0,2144.0,37.543793
11841,-5.875,28.875,0.17729999,0.0679,2016-06-07,45.95,2016159.0,0.32453015,631.0,2007.0,37.7315
11842,-6.125,-69.875,0.21679999,0.054899998,2016-06-07,48.64,2016159.0,0.9335507,220.0,2942.0,38.00032
11843,-6.625,29.125,0.1803,0.0411,2016-06-07,46.62,2016159.0,0.23920128,492.0,2118.0,38.42165
11844,-6.875,29.125,0.17019999,0.054399997,2016-06-07,46.76,2016159.0,0.15359592,710.0,2228.0,38.613865
11845,-7.375,-69.625,0.2595,0.0495,2016-06-07,49.55,2016159.0,0.96432626,250.0,3035.0,39.067852
11846,-7.875,29.375,0.22199999,0.0892,2016-06-07,47.52,2016159.0,0.30069807,581.0,2230.0,39.49988
11847,-8.625,-69.375,1.0,1.0,2016-06-07,50.45,2016159.0,0.97045684,208.0,3289.0,40.14758
11848,-11.375,30.125,0.1979,0.057699997,2016-06-07,50.25,2016159.0,0.31276074,508.0,2147.0,42.571762
11849,-14.125,129.625,0.23809999,0.0589,2016-06-07,50.34,2016159.0,0.30916703,663.0,2142.0,45.04592
11850,-14.875,30.875,0.36499998,0.2391,2016-06-07,53.02,2016159.0,0.42459545,788.0,2539.0,45.710415
11851,-15.625,129.875,0.19579999,0.1042,2016-06-07,51.559998,2016159.0,0.4639796,1228.0,2605.0,46.36286
11852,-16.375,130.125,0.203,0.12719999,2016-06-07,52.219997,2016159.0,0.13264658,1074.0,2290.0,47.0823
11853,-16.625,130.125,0.2262,0.1669,2016-06-07,52.39,2016159.0,0.06630067,1183.0,2160.0,47.278336
11854,-17.625,130.375,0.18249999,0.1144,2016-06-07,53.26,2016159.0,0.07060421,1242.0,2012.0,48.202633
11855,-18.625,130.625,0.2488,0.1653,2016-06-07,54.11,2016159.0,-0.20580629,1568.0,2381.0,49.13236
11856,-18.875,130.625,0.28149998,0.1928,2016-06-07,54.3,2016159.0,0.25858715,1905.0,2777.0,49.33198
11857,-19.375,31.875,0.49989998,0.3897,2016-06-07,56.71,2016159.0,0.43416414,1444.0,2781.0,49.80783
11858,-19.875,130.875,0.2927,0.20719999,2016-06-07,55.149998,2016159.0,0.27265704,1610.0,2439.0,50.26393
11859,-20.375,32.125,0.2672,0.1278,2016-06-07,57.53,2016159.0,0.22841854,1326.0,2635.0,50.74181
11860,-20.625,32.125,0.2593,0.1256,2016-06-07,57.719997,2016159.0,0.15508927,1028.0,2320.0,50.943295
11861,-20.875,131.125,0.2428,0.16669999,2016-06-07,56.02,2016159.0,-0.08183315,1518.0,2407.0,51.19133
11862,-21.375,32.375,0.19999999,0.0831,2016-06-07,58.399998,2016159.0,0.16239285,814.0,2026.0,51.67476
11863,-21.625,32.375,0.2136,0.1182,2016-06-07,58.57,2016159.0,0.3050978,618.0,1861.0,51.869614
11864,-22.125,131.375,0.283,0.19489999,2016-06-07,57.07,2016159.0,0.4066381,1609.0,2753.0,52.32795
11865,-22.375,32.625,0.2728,0.12709999,2016-06-07,59.219997,2016159.0,0.21741271,858.0,2354.0,52.60344
11866,-22.625,32.625,0.3222,0.2032,2016-06-07,59.39,2016159.0,0.16915345,1244.0,2428.0,52.805496
11867,-23.125,131.625,0.29979998,0.21159999,2016-06-07,57.96,2016159.0,0.119670376,1175.0,2256.0,53.258083
11868,-23.625,32.875,0.38959998,0.2737,2016-06-07,60.26,2016159.0,0.12405792,746.0,1968.0,53.73944
11869,-24.125,131.875,0.1626,0.103599995,2016-06-07,58.8,2016159.0,0.0980713,785.0,1572.0,54.18879
11870,-24.625,33.125,0.181,0.093899995,2016-06-07,61.09,2016159.0,0.3877657,773.0,2055.0,54.676117
11871,-25.125,132.125,0.2949,0.2174,2016-06-07,59.69,2016159.0,0.13874818,1179.0,2082.0,55.11975
11872,44.375,79.875,0.2373,0.111999996,2016-06-08,37.17,2016160.0,0.24368265,1209.0,2778.0,25.24788
11873,39.875,-116.375,0.27969998,0.155,2016-06-08,23.57,2016160.0,0.3792701,1046.0,2384.0,22.402222
11874,39.125,81.625,0.41979998,0.3875,2016-06-08,36.44,2016160.0,0.047884054,2723.0,3018.0,22.036972
